Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
18,1,4.123105626,0,0,B to C,6,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(16, 37)]",TRUE
12,1,4,0,0,B to C,6,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]","[(16, 37)]",TRUE
6,1,4.123105626,0,0,B to C,6,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]","[(19, 42)]",TRUE
1,1,3.16227766,0,0,B to C,6,"(20, 39)","[(20, 34)]","[(19, 42)]",TRUE
0,1,1,0,0,B to C,6,"(20, 40)",[],"[(20, 41)]",FALSE
0,1,1,0,0,B to C,6,"(20, 40)",[],"[(20, 41)]",FALSE
0,1,1,0,0,B to C,6,"(20, 40)",[],"[(21, 40)]",FALSE
0,1,1,0,0,B to C,6,"(20, 40)",[],"[(21, 40)]",FALSE
0,1,2.236067977,0,0,B to C,6,"(20, 40)",[],"[(22, 39)]",FALSE
1,1,3.605551275,0,0,B to C,6,"(19, 41)","[(14, 41)]","[(22, 39)]",TRUE
7,0,0,0,0,B to C,6,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
12,0,0,0,0,B to C,6,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
10,0,0,0,0,B to C,6,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
7,0,0,0,0,C to B,6,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
5,0,0,0,0,C to B,6,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
1,1,4.472135955,0,0,C to B,6,"(19, 43)","[(14, 43)]","[(21, 39)]",TRUE
0,2,3.16227766,2,333.4349488,C to B,6,"(20, 42)",[],"[(21, 39), (23, 39)]",TRUE
0,2,1,1,315,C to B,6,"(21, 41)",[],"[(21, 40), (22, 40)]",FALSE
0,2,1,1,315,C to B,6,"(21, 41)",[],"[(21, 40), (22, 40)]",FALSE
0,1,0,0,0,C to B,6,"(21, 41)",[],"[(21, 41)]",FALSE
0,1,0,0,0,C to B,6,"(21, 41)",[],"[(21, 41)]",FALSE
0,2,1,1,315,C to B,6,"(21, 41)",[],"[(20, 42), (21, 42)]",FALSE
0,2,1,1,315,C to B,6,"(21, 41)",[],"[(20, 42), (21, 42)]",FALSE
0,2,2,2.236067977,296.5650512,C to B,6,"(21, 41)",[],"[(19, 42), (21, 43)]",FALSE
0,2,2,2.236067977,296.5650512,C to B,6,"(21, 41)",[],"[(19, 42), (21, 43)]",FALSE
0,2,3,3.605551275,288.4349488,C to B,6,"(21, 41)",[],"[(18, 42), (21, 44)]",FALSE
2,2,4.123105626,2.236067977,329.0362435,C to B,6,"(22, 40)","[(26, 42), (26, 43)]","[(19, 43), (21, 44)]",TRUE
4,0,0,0,0,C to B,6,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,0,0,0,0,C to B,6,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,0,0,0,0,C to B,6,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,6,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,6,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,6,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,2,4,7.211102551,243.4349488,C to B,6,"(29, 33)","[(28, 36), (28, 37)]","[(29, 29), (33, 35)]",TRUE
1,2,3,7.211102551,233.1301024,C to B,6,"(29, 32)","[(28, 36)]","[(29, 29), (33, 35)]",TRUE
0,2,1.414213562,5,278.1301024,C to B,6,"(29, 31)",[],"[(30, 30), (33, 34)]",FALSE
0,2,1.414213562,5,278.1301024,C to B,6,"(29, 31)",[],"[(30, 30), (33, 34)]",FALSE
0,2,2,2.828427125,333.4349488,C to B,6,"(29, 31)",[],"[(31, 31), (33, 33)]",FALSE
0,2,2,2.828427125,333.4349488,C to B,6,"(29, 31)",[],"[(31, 31), (33, 33)]",FALSE
0,2,3.16227766,1,355.6012946,C to B,6,"(29, 31)",[],"[(32, 32), (33, 32)]",FALSE
0,2,3.605551275,1,352.8749837,C to B,6,"(29, 30)",[],"[(32, 32), (33, 32)]",TRUE
1,1,4.472135955,0,0,C to B,6,"(29, 29)","[(28, 25)]","[(33, 31)]",TRUE
2,1,0,0,0,C to B,6,"(29, 28)","[(28, 24), (28, 25)]","[(33, 31)]",TRUE
5,1,0,0,0,C to B,6,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]","[(33, 30)]",TRUE
9,0,0,0,0,C to B,6,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,6,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,6,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,C to B,6,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,1,0,0,0,C to B,6,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(36, 25)]",TRUE
8,0,0,0,0,C to B,6,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,C to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to A,6,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,1,4.472135955,0,0,B to A,6,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 25)]",TRUE
20,1,4.242640687,0,0,B to A,6,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 25)]",TRUE
21,1,4.123105626,0,0,B to A,6,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 24)]",TRUE
17,1,4,0,0,B to A,6,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 24)]",TRUE
13,1,4.472135955,0,0,B to A,6,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 23)]",TRUE
11,0,0,0,0,B to A,6,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,6,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,6,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,6,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,6,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,6,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
12,0,0,0,0,B to A,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
7,0,0,0,0,B to A,6,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,0,0,0,0,B to A,6,"(20, 20)","[(25, 20)]",[],TRUE
0,0,0,0,0,B to A,6,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,6,"(18, 18)",[],[],TRUE
0,0,0,0,0,B to A,6,"(17, 17)",[],[],TRUE
0,0,0,0,0,B to A,6,"(16, 16)",[],[],TRUE
1,0,0,0,0,A to B,7,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,7,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,7,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,7,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,7,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,7,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,7,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,0,0,0,0,A to B,7,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
15,0,0,0,0,A to B,7,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
17,0,0,0,0,A to B,7,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,A to B,7,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,7,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,7,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,1,0,0,0,A to B,7,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 29)]",TRUE
13,1,0,0,0,A to B,7,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 29)]",TRUE
13,1,4.472135955,0,0,A to B,7,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 28)]",TRUE
12,0,0,0,0,A to B,7,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,1,0,0,0,A to B,7,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 27)]",TRUE
8,0,0,0,0,A to B,7,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,A to B,7,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to C,7,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,1,0,0,0,B to C,7,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(32, 25)]",TRUE
16,1,4.123105626,0,0,B to C,7,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 25)]",TRUE
20,1,2.828427125,0,0,B to C,7,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 24)]",TRUE
21,2,3.16227766,3,325.3048465,B to C,7,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 24), (32, 27)]",TRUE
17,2,3.16227766,4,296.5650512,B to C,7,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 23), (32, 27)]",TRUE
13,2,3.16227766,3,307.8749837,B to C,7,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 23), (32, 26)]",TRUE
11,1,4,0,0,B to C,7,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 26)]",TRUE
7,1,0,0,0,B to C,7,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]","[(24, 31)]",TRUE
3,1,3.605551275,0,0,B to C,7,"(26, 28)","[(26, 23), (28, 24), (28, 25)]","[(24, 31)]",TRUE
6,1,3,0,0,B to C,7,"(25, 29)","[(20, 29), (21, 29), (21, 30), (21, 31), (21, 32), (28, 25)]","[(25, 32)]",TRUE
12,1,2.236067977,0,0,B to C,7,"(24, 30)","[(19, 30), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(25, 32)]",TRUE
19,2,3.605551275,2.828427125,317.726311,B to C,7,"(23, 31)","[(18, 31), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(24, 35), (26, 33)]",TRUE
25,2,3.605551275,2.828427125,317.726311,B to C,7,"(22, 32)","[(17, 32), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(24, 35), (26, 33)]",TRUE
24,1,3.605551275,0,0,B to C,7,"(22, 33)","[(17, 33), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(25, 35)]",TRUE
20,2,3.16227766,2.236067977,341.5650512,B to C,7,"(22, 34)","[(17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(25, 35), (27, 34)]",TRUE
20,1,0,0,0,B to C,7,"(21, 35)","[(17, 32), (17, 33), (17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 31), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(26, 35)]",TRUE
18,0,0,0,0,B to C,7,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
12,0,0,0,0,B to C,7,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,7,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,7,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,7,"(20, 40)",[],[],TRUE
1,0,0,0,0,B to C,7,"(19, 41)","[(14, 41)]",[],TRUE
7,0,0,0,0,B to C,7,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
12,0,0,0,0,B to C,7,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
10,0,0,0,0,B to C,7,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
7,0,0,0,0,C to B,7,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
5,0,0,0,0,C to B,7,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
1,0,0,0,0,C to B,7,"(19, 43)","[(14, 43)]",[],TRUE
0,0,0,0,0,C to B,7,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,7,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,7,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,1,4.242640687,0,0,C to B,7,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]","[(26, 36)]",TRUE
9,1,2.236067977,0,0,C to B,7,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 36)]",TRUE
7,1,1,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 36)]",FALSE
7,1,1.414213562,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(24, 36)]",FALSE
7,1,1.414213562,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(24, 36)]",FALSE
7,1,2,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 37)]",FALSE
7,1,2,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 37)]",FALSE
7,1,3.16227766,0,0,C to B,7,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(22, 38)]",FALSE
5,1,4.472135955,0,0,C to B,7,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]","[(22, 38)]",TRUE
4,1,4.472135955,0,0,C to B,7,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(31, 37)]",TRUE
4,1,4.242640687,0,0,C to B,7,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(31, 37)]",TRUE
2,1,3.605551275,0,0,C to B,7,"(29, 33)","[(28, 36), (28, 37)]","[(31, 36)]",TRUE
1,1,4.472135955,0,0,C to B,7,"(29, 32)","[(28, 36)]","[(31, 36)]",TRUE
0,1,4.472135955,0,0,C to B,7,"(29, 31)",[],"[(31, 35)]",TRUE
0,0,0,0,0,C to B,7,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,7,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,7,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,7,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,C to B,7,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,7,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,C to B,7,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,C to B,7,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,7,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,7,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,C to B,7,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to A,7,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,7,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,7,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to A,7,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,1,4.472135955,0,0,B to A,7,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27)]",TRUE
17,1,3.605551275,0,0,B to A,7,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27)]",TRUE
13,1,2.236067977,0,0,B to A,7,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",TRUE
11,1,3,0,0,B to A,7,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",TRUE
15,1,4,0,0,B to A,7,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",TRUE
19,1,4.472135955,0,0,B to A,7,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 20)]",TRUE
19,1,3.16227766,0,0,B to A,7,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 21)]",TRUE
17,1,3,0,0,B to A,7,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 21)]",TRUE
