Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
5,0,0,0,0,B to A,13,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,13,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,13,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,13,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,13,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,13,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,13,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,13,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,13,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,13,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,13,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,13,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,14,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,14,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,14,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,14,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,14,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,14,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,14,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,14,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,14,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,14,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,14,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,14,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,14,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,14,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,14,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,14,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,14,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,14,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,14,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,14,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,14,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,14,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,14,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,14,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,14,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,14,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,14,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,14,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,14,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,14,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,14,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,14,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,14,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,14,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,14,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,14,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,14,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,14,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,14,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,14,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,14,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,14,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,14,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,14,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,14,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,14,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,14,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,14,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,14,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,14,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,14,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,14,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,14,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,14,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,14,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,14,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,14,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,14,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,14,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,14,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,14,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,14,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,14,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,14,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,14,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,14,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,14,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,14,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,14,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,14,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,14,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,14,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,14,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,14,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,14,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,14,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,14,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,14,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,14,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,14,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,14,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,14,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,14,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,14,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,14,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,14,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,15,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,15,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,15,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,15,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,15,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,15,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,15,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,15,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,15,"(23, 23)","[(28, 23)]",[],TRUE
5,1,4.123105626,0,0,A to B,15,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 28)]",TRUE
5,1,4,0,0,A to B,15,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 29)]",TRUE
4,1,3.16227766,0,0,A to B,15,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 29)]",TRUE
4,1,4.123105626,0,0,A to B,15,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 30)]",TRUE
5,1,4.472135955,0,0,A to B,15,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 30)]",TRUE
5,0,0,0,0,A to B,15,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,15,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,15,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,15,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,15,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,15,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,15,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,15,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,15,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,15,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,15,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,15,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,15,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,15,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,15,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,15,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,15,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,15,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,15,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,15,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,15,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,15,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,15,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,15,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,15,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,15,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,15,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,15,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,15,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,15,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,15,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,15,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,15,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,15,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,15,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,15,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,15,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,15,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,15,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,15,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,15,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,15,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,15,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,15,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,15,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,15,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,15,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,15,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,15,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,15,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,15,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,15,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,15,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,15,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,15,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,15,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,15,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,15,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,15,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,15,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,15,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,15,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,15,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,15,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,15,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,15,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,15,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,15,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,15,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,15,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,15,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,15,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,16,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,16,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,16,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,16,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,16,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,16,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,16,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,16,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,16,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,16,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,16,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,16,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,16,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,16,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,16,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,16,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,16,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,16,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,16,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,16,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,16,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,16,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,16,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,16,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,16,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,16,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,16,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,16,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,16,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,16,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,16,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,16,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,16,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,16,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,16,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,16,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,16,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,16,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,16,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,16,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,16,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,16,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,16,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,16,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,16,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,16,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,16,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,16,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,16,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,16,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,16,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,16,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,16,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,16,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,16,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,16,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,16,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,16,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,16,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,16,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,16,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,16,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,16,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
